Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraData\AcraData.csproj,File,AcraData\AcraData.csproj,,,Microsoft.EntityFrameworkCore 5.0.6,,,,,"Microsoft.EntityFrameworkCore, 5.0.6  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraData\AcraData.csproj,File,AcraData\AcraData.csproj,,,Microsoft.EntityFrameworkCore.Design 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Design, 5.0.6  Recommendation:  Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraData\AcraData.csproj,File,AcraData\AcraData.csproj,,,Microsoft.EntityFrameworkCore.Tools 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Tools, 5.0.6  Recommendation:  Remove Microsoft.EntityFrameworkCore.Tools, and replace with new package Microsoft.EntityFrameworkCore.Tools 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraData\AcraData.csproj,File,AcraData\AcraData.csproj,,,Newtonsoft.Json 12.0.1,,,,,"Newtonsoft.Json, 12.0.1  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraData\AcraData.csproj,File,AcraData\AcraData.csproj,,,Microsoft.EntityFrameworkCore 5.0.6,,,,,"Microsoft.EntityFrameworkCore, 5.0.6  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraData\AcraData.csproj,File,AcraData\AcraData.csproj,,,Microsoft.EntityFrameworkCore.Design 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Design, 5.0.6  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraData\AcraData.csproj,File,AcraData\AcraData.csproj,,,Microsoft.EntityFrameworkCore.Tools 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Tools, 5.0.6  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore.Tools, and replace with new package Microsoft.EntityFrameworkCore.Tools, 10.0.3"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,AcraData\AcraData.csproj,File,AcraData\AcraData.csproj,,,Newtonsoft.Json 12.0.1,,,,,"Newtonsoft.Json, 12.0.1  Recommendation:  Newtonsoft.Json, 13.0.4"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraData\AcraData.csproj,File,AcraData\AcraData.csproj,,,Pomelo.EntityFrameworkCore.MySql 5.0.0,,,,,"Pomelo.EntityFrameworkCore.MySql, 5.0.0  Recommendation:  Should be replaced. Remove Pomelo.EntityFrameworkCore.MySql, and replace with new package Pomelo.EntityFrameworkCore.MySql, 9.0.0"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,AcraData\AcraData.csproj,File,AcraData\AcraData.csproj,,,,,,,,Current target framework: net10.0 Recommended target framework: net11.0
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.AspNetCore.App 2.2.0,,,,,"Microsoft.AspNetCore.App, 2.2.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.EntityFrameworkCore 5.0.6,,,,,"Microsoft.EntityFrameworkCore, 5.0.6  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.EntityFrameworkCore.Abstractions 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Abstractions, 5.0.6  Recommendation:  Remove Microsoft.EntityFrameworkCore.Abstractions, and replace with new package Microsoft.EntityFrameworkCore.Abstractions 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.EntityFrameworkCore.Analyzers 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Analyzers, 5.0.6  Recommendation:  Remove Microsoft.EntityFrameworkCore.Analyzers, and replace with new package Microsoft.EntityFrameworkCore.Analyzers 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.EntityFrameworkCore.Relational 5.0.5,,,,,"Microsoft.EntityFrameworkCore.Relational, 5.0.5  Recommendation:  Remove Microsoft.EntityFrameworkCore.Relational, and replace with new package Microsoft.EntityFrameworkCore.Relational 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Caching.Abstractions 5.0.0,,,,,"Microsoft.Extensions.Caching.Abstractions, 5.0.0  Recommendation:  Remove Microsoft.Extensions.Caching.Abstractions, and replace with new package Microsoft.Extensions.Caching.Abstractions 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Caching.Memory 5.0.0,,,,,"Microsoft.Extensions.Caching.Memory, 5.0.0  Recommendation:  Remove Microsoft.Extensions.Caching.Memory, and replace with new package Microsoft.Extensions.Caching.Memory 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Configuration.Abstractions 5.0.0,,,,,"Microsoft.Extensions.Configuration.Abstractions, 5.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Abstractions, and replace with new package Microsoft.Extensions.Configuration.Abstractions 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Configuration.Binder 5.0.0,,,,,"Microsoft.Extensions.Configuration.Binder, 5.0.0  Recommendation:  Remove Microsoft.Extensions.Configuration.Binder, and replace with new package Microsoft.Extensions.Configuration.Binder 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.DependencyInjection 5.0.1,,,,,"Microsoft.Extensions.DependencyInjection, 5.0.1  Recommendation:  Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 5.0.0,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 5.0.0  Recommendation:  Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Logging 5.0.0,,,,,"Microsoft.Extensions.Logging, 5.0.0  Recommendation:  Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Logging.Abstractions 5.0.0,,,,,"Microsoft.Extensions.Logging.Abstractions, 5.0.0  Recommendation:  Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Options 5.0.0,,,,,"Microsoft.Extensions.Options, 5.0.0  Recommendation:  Remove Microsoft.Extensions.Options, and replace with new package Microsoft.Extensions.Options 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Options.ConfigurationExtensions 5.0.0,,,,,"Microsoft.Extensions.Options.ConfigurationExtensions, 5.0.0  Recommendation:  Remove Microsoft.Extensions.Options.ConfigurationExtensions, and replace with new package Microsoft.Extensions.Options.ConfigurationExtensions 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Primitives 5.0.0,,,,,"Microsoft.Extensions.Primitives, 5.0.0  Recommendation:  Remove Microsoft.Extensions.Primitives, and replace with new package Microsoft.Extensions.Primitives 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.VisualStudio.Web.CodeGeneration.Design 2.2.0,,,,,"Microsoft.VisualStudio.Web.CodeGeneration.Design, 2.2.0  Recommendation:  Remove Microsoft.VisualStudio.Web.CodeGeneration.Design, and replace with new package Microsoft.VisualStudio.Web.CodeGeneration.Design 10.0.2"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.AspNetCore.App 2.2.0,,,,,"Microsoft.AspNetCore.App, 2.2.0  Recommendation:  Microsoft.AspNetCore.App, 2.2.8"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.AspNetCore.App 2.2.0,,,,,"Microsoft.AspNetCore.App, 2.2.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.AspNetCore.App, and replace with new package Microsoft.AspNetCore.App, 2.2.8"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.EntityFrameworkCore 5.0.6,,,,,"Microsoft.EntityFrameworkCore, 5.0.6  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.EntityFrameworkCore.Abstractions 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Abstractions, 5.0.6  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore.Abstractions, and replace with new package Microsoft.EntityFrameworkCore.Abstractions, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.EntityFrameworkCore.Analyzers 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Analyzers, 5.0.6  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore.Analyzers, and replace with new package Microsoft.EntityFrameworkCore.Analyzers, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.EntityFrameworkCore.Relational 5.0.5,,,,,"Microsoft.EntityFrameworkCore.Relational, 5.0.5  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore.Relational, and replace with new package Microsoft.EntityFrameworkCore.Relational, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Caching.Abstractions 5.0.0,,,,,"Microsoft.Extensions.Caching.Abstractions, 5.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.Caching.Abstractions, and replace with new package Microsoft.Extensions.Caching.Abstractions, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Caching.Memory 5.0.0,,,,,"Microsoft.Extensions.Caching.Memory, 5.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.Caching.Memory, and replace with new package Microsoft.Extensions.Caching.Memory, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Configuration.Abstractions 5.0.0,,,,,"Microsoft.Extensions.Configuration.Abstractions, 5.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.Configuration.Abstractions, and replace with new package Microsoft.Extensions.Configuration.Abstractions, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Configuration.Binder 5.0.0,,,,,"Microsoft.Extensions.Configuration.Binder, 5.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.Configuration.Binder, and replace with new package Microsoft.Extensions.Configuration.Binder, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.DependencyInjection 5.0.1,,,,,"Microsoft.Extensions.DependencyInjection, 5.0.1  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.DependencyInjection, and replace with new package Microsoft.Extensions.DependencyInjection, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.DependencyInjection.Abstractions 5.0.0,,,,,"Microsoft.Extensions.DependencyInjection.Abstractions, 5.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.DependencyInjection.Abstractions, and replace with new package Microsoft.Extensions.DependencyInjection.Abstractions, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Logging 5.0.0,,,,,"Microsoft.Extensions.Logging, 5.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.Logging, and replace with new package Microsoft.Extensions.Logging, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Logging.Abstractions 5.0.0,,,,,"Microsoft.Extensions.Logging.Abstractions, 5.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.Logging.Abstractions, and replace with new package Microsoft.Extensions.Logging.Abstractions, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Options 5.0.0,,,,,"Microsoft.Extensions.Options, 5.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.Options, and replace with new package Microsoft.Extensions.Options, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Options.ConfigurationExtensions 5.0.0,,,,,"Microsoft.Extensions.Options.ConfigurationExtensions, 5.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.Options.ConfigurationExtensions, and replace with new package Microsoft.Extensions.Options.ConfigurationExtensions, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.Extensions.Primitives 5.0.0,,,,,"Microsoft.Extensions.Primitives, 5.0.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.Extensions.Primitives, and replace with new package Microsoft.Extensions.Primitives, 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,Microsoft.VisualStudio.Web.CodeGeneration.Design 2.2.0,,,,,"Microsoft.VisualStudio.Web.CodeGeneration.Design, 2.2.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.VisualStudio.Web.CodeGeneration.Design, and replace with new package Microsoft.VisualStudio.Web.CodeGeneration.Design, 10.0.2"
NuGet.0004,NuGet package contains security vulnerability,Active,Optional,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,RestSharp 106.6.9,,,,,"RestSharp, 106.6.9  Recommendation:  RestSharp, 113.1.0"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\AcraIdentityFE.csproj,,,,,,,,Current target framework: net10.0 Recommended target framework: net11.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\Program.cs,23,8,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,public static IWebHost BuildWebHost(string[] args)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\Program.cs,56,24,F:System.Security.Authentication.SslProtocols.Tls,,,,,"var httpsConnectionAdapterOptions = new HttpsConnectionAdapterOptions()                          {                              ClientCertificateMode = ClientCertificateMode.AllowCertificate,                              SslProtocols = System.Security.Authentication.SslProtocols.Tls,                              ServerCertificate = GetServerCertificate(serverCertSKI)                          };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\Program.cs,24,12,T:Microsoft.AspNetCore.WebHost,,,,,WebHost.CreateDefaultBuilder(args)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\Program.cs,24,12,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,"WebHost.CreateDefaultBuilder(args)                  .UseStartup<Startup>()              .UseKestrel(options =>              {                  var configs = new ConfigurationBuilder()                          .SetBasePath(Directory.GetCurrentDirectory())                          .AddJsonFile(""appsettings.json"").Build();                  var hostConfig = configs.GetSection(""HostOptions"");                  bool useHttps;                  IPAddress ipAddress;                  int port;                  if (!Boolean.TryParse(hostConfig[""UseHttps""], out useHttps))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/UseHttps"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  if (!IPAddress.TryParse(hostConfig[""IPv4""], out ipAddress))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/IPv4"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  if (!Int32.TryParse(hostConfig[""Port""], out port))                  {                      Console.WriteLine(""Invalid setting value for HostOptions/Port"");                      throw new FormatException(""Input string was not in the correct format"");                  }                  if (useHttps)                  {                      options.Listen(new IPEndPoint(ipAddress, port), listenOptions =>                      {                          var serverCertSKI = hostConfig[""ServerCertificateSKI""];                            var httpsConnectionAdapterOptions = new HttpsConnectionAdapterOptions()                          {                              ClientCertificateMode = ClientCertificateMode.AllowCertificate,                              SslProtocols = System.Security.Authentication.SslProtocols.Tls,                              ServerCertificate = GetServerCertificate(serverCertSKI)                          };                          listenOptions.UseHttps(httpsConnectionAdapterOptions);                      });                  }                  else                  {                      options.Listen(new IPEndPoint(ipAddress, port));                  }                }).Build()"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\Program.cs,19,12,T:Microsoft.AspNetCore.Hosting.IWebHost,,,,,BuildWebHost(args).Run();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\Startup.cs,56,16,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String)",,,,,"app.UseExceptionHandler(""/Home/Error"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,AcraIdentityFE\AcraIdentityFE.csproj,File,AcraIdentityFE\Startup.cs,42,12,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,"services.Configure<AcraUtils.Configuration.AcraIdentityConfig>(Configuration.GetSection(""Identity""));"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityServer\AcraIdentityServer.csproj,File,AcraIdentityServer\AcraIdentityServer.csproj,,,Microsoft.EntityFrameworkCore.Relational 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Relational, 5.0.6  Recommendation:  Remove Microsoft.EntityFrameworkCore.Relational, and replace with new package Microsoft.EntityFrameworkCore.Relational 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIdentityServer\AcraIdentityServer.csproj,File,AcraIdentityServer\AcraIdentityServer.csproj,,,Microsoft.VisualStudio.Web.CodeGeneration.Design 2.2.3,,,,,"Microsoft.VisualStudio.Web.CodeGeneration.Design, 2.2.3  Recommendation:  Remove Microsoft.VisualStudio.Web.CodeGeneration.Design, and replace with new package Microsoft.VisualStudio.Web.CodeGeneration.Design 10.0.2"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,AcraIdentityServer\AcraIdentityServer.csproj,File,AcraIdentityServer\AcraIdentityServer.csproj,,,Microsoft.EntityFrameworkCore.Relational 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Relational, 5.0.6  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore.Relational, and replace with new package Microsoft.EntityFrameworkCore.Relational, 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,AcraIdentityServer\AcraIdentityServer.csproj,File,AcraIdentityServer\AcraIdentityServer.csproj,,,,,,,,Current target framework: net10.0 Recommended target framework: net11.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGenerator.csproj,,,Microsoft.EntityFrameworkCore 5.0.6,,,,,"Microsoft.EntityFrameworkCore, 5.0.6  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGenerator.csproj,,,Microsoft.EntityFrameworkCore.Abstractions 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Abstractions, 5.0.6  Recommendation:  Remove Microsoft.EntityFrameworkCore.Abstractions, and replace with new package Microsoft.EntityFrameworkCore.Abstractions 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGenerator.csproj,,,Microsoft.EntityFrameworkCore.Relational 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Relational, 5.0.6  Recommendation:  Remove Microsoft.EntityFrameworkCore.Relational, and replace with new package Microsoft.EntityFrameworkCore.Relational 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGenerator.csproj,,,Microsoft.EntityFrameworkCore.Tools 5.0.6,,,,,"Microsoft.EntityFrameworkCore.Tools, 5.0.6  Recommendation:  Remove Microsoft.EntityFrameworkCore.Tools, and replace with new package Microsoft.EntityFrameworkCore.Tools 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,AcraIDGenerator\AcraIDGenerator.csproj,File,AcraIDGenerator\AcraIDGenerator.csproj,,,Microsoft.VisualStudio.Web.CodeGeneration.Design 5.0.2,,,,,"Microsoft.VisualStudio.Web.CodeGeneration.Design, 5.0.2  Recommendation:  Remove Microsoft.VisualStudio.Web.CodeGeneration.Design, and replace with new package Microsoft.VisualStudio.Web.CodeGeneration.Design 10.0.2"
